movie_id,subtitle_id,movie_name,release_year,decade,context,lexicon_word_list
1871,2155455,Center Stage : Turn It Up,2008-10-30,2000.0,"[5436.864 - 5438.263] Thank you, Mr. Reeves.
[5438.332 - 5441.665] Next time someone like me tells you
you're not what they're looking for,
[5441.736 - 5444.933] remember this moment.
'Cause whatever you had to do
[5445.006 - 5450.342] to get through that and end up here
is exactly what it takes
[5451.179 - 5453.044] to be great.
[5453.114 - 5455.708] You should be very proud of yourself.
[5457.251 - 5460.22] I'd better go give your dad a call
and tell him he's already won the lottery.
[5464.091 - 5465.683] -Good night.
-Bye.
[5466.36 - 5468.123] I'm so proud of you.
[62.976 - 65.274] Man, this thing rides smooth.
[65.345 - 67.745] - It's very nice.
- <i>Yes.</i>",['proud']
1872,2156605,The Joneses,2009-09-13,2000.0,"[4457.199 - 4460.464] <i>Thank you for coming to my Robustion gala.</i>
[4460.536 - 4463.164] Really. Come in and sit down.
[4463.239 - 4467.039] - <i>Relax, 'cause I just want you all-</i>
- <i>Shh.</i>
[4467.109 - 4469.669] To enjoy the show.
[4469.745 - 4472.509] Now, is this you?
[4472.581 - 4478.042] <i>Robustion Industries</i>
<i>Is proud to present their new product-</i>
[4478.12 - 4480.486] Robustion <i>Trois.</i>
[4482.558 - 4484.492] <i>I'd love to really</i>
<i>give this my full attention...</i>
[4484.56 - 4486.892] but I'm gonna go see Larry
and tell him I'm gay.
[4486.962 - 4488.725] - <i>...contains all the ""must haves""-</i>
- Larry.
[4488.798 - 4491.232] - What up, yo?
- Steve. Steve.",['proud']
1873,2156937,King Lear,1971-02-04,1970.0,"[469.92 - 474.36] I loved her most, and thought
to set my rest on her kind nursery.
[475.04 - 477.84] Hence, and avoid my sight!
[482.279 - 484.8] Call France. Who stirs? Call Burgundy!
[484.879 - 486.199] Ha, ha!
[486.279 - 489.72] Cornwall and Albany, with my two
daughters' dowers digest the third.
[489.8 - 493.959] Let pride, which she calls plainness,
marry her.
[496.16 - 499.16] I do invest you jointly
with my power, pre-eminence,
[499.24 - 502.0] and all the large effects
that troop with majesty.
[503.399 - 506.959] Ourself by monthly course,
with reservation of...
[508.6 - 512.36] an hundred knights,
by you to be sustained,
[513.24 - 515.559] shall our abode make with you by due
turn.",['pride']
1873,2157267,King Lear,1971-02-04,1970.0,"[1728.799 - 1733.079] but let his disposition
[1733.16 - 1736.2] have that scope as dotage gives it.
[1736.599 - 1737.759] O you, you, sirrah!
[1743.759 - 1748.0] What, fifty of my followers at a clap,
within a fortnight?
[1748.079 - 1749.92] - What's the matter, sir?
- I'll tell thee!
[1750.0 - 1754.839] Life and death! I am ashamed that thou
hast power to shake my manhood thus.
[1755.48 - 1757.839] Blasts and fogs upon thee!
[1757.92 - 1762.799] The untented woundings of a father's
curse pierce every sense about thee!
[1763.48 - 1767.279] Let it be so. Yet have I left
a daughter...
[1767.359 - 1770.2] who, I am sure,
is kind and comfortable.
[1770.279 - 1772.359] When she shall hear this of
thee,",['ashamed']
1873,2157360,King Lear,1971-02-04,1970.0,"[2102.28 - 2105.96] And of my land, loyal and natural boy,
[2106.039 - 2108.44] I'll work the means to make thee
capable.
[2115.8 - 2117.719] How dost, my lord?
[2117.8 - 2119.84] O madam, my old heart is cracked,
'tis cracked.
[2119.92 - 2122.559] What, did my father's godson
seek your life?
[2122.639 - 2125.199] O lady, lady, shame would have it hid.
[2125.28 - 2128.239] Was he not companion with the riotous
knights that tended upon my father?
[2128.32 - 2131.456] - I know not, madam. 'Tis too bad, too bad.
- Yes, madam, he was of that consort.
[2131.48 - 2134.239] Oh, no marvel then
though he were ill affected.
[2134.32 - 2137.44] I have this present evening from my
sister
[2137.519 - 2140.36] been well informed of them
and with such cautions",['shame']
1873,2157387,King Lear,1971-02-04,1970.0,"[2237.199 - 2239.88] - I love thee not.
- Why, then I care not for thee.
[2239.96 - 2243.0] If I had thee in a ring
I'd make thee care for me.
[2243.079 - 2244.92] Why dost thou use me thus?
I know thee not.
[2245.0 - 2247.96] - Fellow, I know thee.
- What dost thou know me for?
[2248.039 - 2250.76] A knave, a rascal,
[2250.84 - 2253.92] a base, proud, shallow, beggarly,
[2254.0 - 2259.48] three-suited, hundred-pound,
filthy worsted-stocking knave.
[2259.559 - 2261.92] Why, what a monstrous fellow art thou,
thus to rail on one
[2262.0 - 2263.84] that neither knows thee
nor is known of thee.
[2263.92 - 2267.96] What a brazen-faced varlet art thou
to deny thou knowest me.
[2268.039 - 2270.519] I tripped up thy heels
and beat thee before the king.",['proud']
1873,2157507,King Lear,1971-02-04,1970.0,"[2731.4 - 2735.599] bond of childhood, effects of courtesy,
dues of gratitude.
[2735.679 - 2741.4] Thy half of the kingdom hast thou
not forgot, wherein I thee endowed.
[2743.0 - 2744.639] Good sir, to the purpose.
[2747.36 - 2749.84] Who put my man I' the stocks?
[2756.639 - 2757.88] - Is your lady come?
- I...
[2757.96 - 2760.48] This is the slave
whose easy, borrowed pride
[2760.559 - 2762.519] dwells in the fickle grace
of her he follows.
[2762.599 - 2764.84] - Out, varlet, from my sight!
- What means your grace?
[2765.519 - 2767.239] Who stocked my servant?
[2767.32 - 2769.679] Regan, I have good hope
thou didst not know on it.
[2769.76 - 2770.8] Who comes here?",['pride']
1873,2157512,King Lear,1971-02-04,1970.0,"[2769.76 - 2770.8] Who comes here?
[2772.559 - 2774.559] O heavens!
[2775.96 - 2779.44] If you do love old men,
if your sweet sway allow obedience,
[2779.519 - 2782.28] if you yourselves are old,
make it your cause.
[2782.36 - 2784.079] Send down and take my part.
[2785.079 - 2787.639] Art not ashamed to look upon this beard?
[2789.4 - 2791.679] O Regan, will you take her by the hand?
[2791.76 - 2795.8] Why not by the hand, sir?
How have I offended?
[2795.88 - 2799.8] All's not offence that indiscretion finds
and dotage terms so.
[2799.88 - 2803.719] O sides, you are too tough.
Will you yet hold?
[2804.679 - 2806.559] How came my man I' the stocks?",['ashamed']
1873,2157533,King Lear,1971-02-04,1970.0,"[2861.039 - 2864.519] But yet thou art my flesh,
my blood, my daughter.
[2866.119 - 2871.92] Or rather a disease that's in my flesh,
which I must needs call mine.
[2873.239 - 2875.519] Thou art a boil, a plague sore,
[2875.599 - 2878.96] an embossed carbuncle
in my corrupted blood.
[2881.079 - 2882.639] But I'll not chide thee.
[2885.159 - 2888.039] Let shame come when it will,
I do not call it.
[2888.119 - 2892.48] I do not bid the thunder-bearer shoot, nor
tell tales of thee to high-judging Jove.
[2893.0 - 2894.719] Mend when thou canst.
[2895.679 - 2897.519] Be better at thy leisure.
[2898.159 - 2899.96] I can be patient.
[2900.039 - 2905.28] I can stay with Regan,
I and my hundred knights.",['shame']
1873,2157687,King Lear,1971-02-04,1970.0,"[3447.88 - 3449.0] Death, traitor!
[3449.079 - 3452.96] Nothing could have subdued nature to
such a lowness but his unkind daughters.
[3453.48 - 3456.079] Bless thy five wits!
[3456.159 - 3458.48] Tom's... a-cold.
[3458.559 - 3460.119] What hast thou been?
[3460.199 - 3464.519] A servingman, proud in heart and mind,
[3464.599 - 3468.48] who curled my hair, wore gloves in my cap,
[3468.559 - 3471.44] served the lust of my mistress's heart
[3471.519 - 3474.48] and did the act of darkness with her...
[3474.559 - 3477.32] in the sweet face of heaven.
[3477.4 - 3480.599] Dolphin, my boy, boy, sessa!",['proud']
1874,2158831,Abandoned,2010-08-24,2010.0,"[2410.033 - 2412.252] Is your dad alive?
[2414.787 - 2417.256] No.
[2417.415 - 2419.088] I bet he was a good dad,
though, right,
[2419.25 - 2421.423] when he was alive?
[2421.586 - 2423.759] You being a lawyer and all,
[2423.922 - 2426.141] I imagine he'd be real proud.
[2430.595 - 2432.563] Something like that.
[2434.14 - 2437.189] My dad's not dead.
[2437.352 - 2440.481] He's not proud, either.
[2441.731 - 2444.154] As a matter of fact,
he's not even here.
[2448.029 - 2449.952] I don't blame him.",['proud']
1879,2164401,Wall Street: Money Never Sleeps,2010-09-02,2010.0,"[5638.007 - 5641.75] Not just sub-primes.
Primes, indexes,
the whole thing.
[5643.346 - 5645.462] But they knew
this home loan fantasy
[5645.557 - 5647.593] was going to
collapse the market.
[5648.643 - 5650.634] And when they did,
they got the Feds
[5650.728 - 5655.688] to bail out
their bad insurance swaps,
a 1 00 cents on the dollar.
[5655.859 - 5659.397] I mean,
talk about an evil empire.
This puts me to shame.
[5659.654 - 5662.566] And I'm small-time
compared to these crooks.
[5664.367 - 5667.655] The system is insolvent
if no one knows
what to do next
[5667.745 - 5671.203] except repeat the insanity
till the next bubble blows.
[5672.292 - 5674.624] That'll be the one.
The big one.
[5675.67 - 5678.662] The tipping point,
just like the tulip.",['shame']
1880,2165408,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,2010.0,"[1917.49 - 1919.25] Perhaps you could bring her to me.
[1919.759 - 1923.519] Here the young ones are our future.
[1926.63 - 1927.819] Are you hungry?
[1928.0 - 1929.119] Why?
[1929.299 - 1930.63] Watch this.
[1931.7 - 1935.47] Hey! Oh, nice hunting.
You should be really proud of yourself...
[1935.64 - 1937.539] ...catching a moth thas already caught.
[1937.71 - 1939.259] Wait. You hadn't caught it.
[1939.68 - 1943.809] Mm! I was very close.
One might even say I was this close:
[1944.549 - 1946.039] <u><b><i>Extracted from DVD by
ForsakeN</u></b></i>
[1946.21 - 1947.809] - Perfect.
Ahem.",['proud']
1880,2166105,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,2010.0,"[5130.159 - 5132.189] <i>And when the sun shone again
that morning...</i>
[5132.369 - 5135.43] <i>...all could see that
they had vanquished the evil.</i>
[5140.67 - 5142.899] Soren! Soren!
[5144.439 - 5145.84] - Oh, Eg.
- Ha, ha!
[5147.35 - 5149.21] Are there any casualties?
[5149.38 - 5152.109] - We're so proud of you.
- Ha, ha!
[5152.289 - 5155.279] - Da, the stories...
- Ha, ha.
[5155.46 - 5156.89] ...they're real.
[5157.359 - 5159.789] You made them real, Soren.
[5166.67 - 5168.569] <i>With the peace restored...</i>
[5168.77 - 5170.899] <i>...it was a time for celebration...</i>",['proud']
1882,2167964,What's the Matter with Helen?,1971-06-30,1970.0,"[2693.523 - 2695.047] ""You, you nasty
[2695.458 - 2697.358] ""Who taught you that?
[2697.427 - 2699.122] ""Oh, you nasty
[2699.362 - 2701.193] ""Don't ever do that
[2701.264 - 2706.566] ""Oh, you nasty man
[2710.707 - 2711.639] ""Shame""
[2727.323 - 2728.62] You all right?
[2728.691 - 2731.455] Yes, yes. I'm tired.
[2732.295 - 2735.628] I had to fix Sue Anne's costume.
It split again.
[2736.299 - 2739.86] I told her mother a hundred times,
a girl has to watch her diet.
[2740.336 - 2742.736] Don't let it get you down, Helen.",['shame']
1882,2168461,What's the Matter with Helen?,1971-06-30,1970.0,"[5573.633 - 5576.796] ...that you think best. I really do.
[5581.908 - 5585.139] You see, everything will be all right.
[5586.713 - 5589.705] Sister Alma will understand and help you.
[5590.116 - 5592.949] And this time I'll let her.
[5593.653 - 5596.486] Thank you, you're so good to me.
[5597.157 - 5599.751] I'm ashamed of myself.
[5600.627 - 5602.117] Yes, well, Helen...
[5602.696 - 5604.994] ...Linc is going to help the boys...
[5605.732 - 5607.825] ...and he's going to help you.
[5608.101 - 5609.693] Why? Why should he?
[5609.769 - 5611.134] Because we'll be married...",['ashamed']
1883,2169397,The Poughkeepsie Tapes,2007-04-27,2000.0,"[4805.63 - 4808.498] and somewhere out there ...
[4808.498 - 4810.501] he is responsible for it.
[4810.801 - 4815.506] Something I found interesting is
 the tapes are listed.
[4815.506 - 4820.278] But have 27 tapes
 were not found ...
[4821.645 - 4824.515] I wonder what
 those tapes would ...
[4824.515 - 4829.953] I wonder if he is so
 proud to see that someone ...
[4830.121 - 4836.527] or if his face became visible
 or ... have much on it ...
[4838.128 - 4842.5] Or maybe there are things
 worse than what we saw ...
[4842.5 - 4844.802] I can say that there will be someone
 somewhere watching him ...
[4844.802 - 4849.506] If this documentary
 are sending to the movies,
[4849.506 - 4852.109] he will have no chance ...",['proud']
1885,2170824,Every Day,2010-01-14,2010.0,"[4205.958 - 4207.56] Of course I do, sweetheart.
[4210.029 - 4213.064] I don't think we can know
what it's like
[4213.065 - 4215.1] when you're in love
with someone
[4217.47 - 4218.872] and they change.
[4229.114 - 4230.414] Hey, what's up, slut?
[4230.417 - 4233.15] Hey, don't shame the slut.
Rhi, I'm proud of you.
[4233.153 - 4234.318] Stay slutty.
[4234.319 - 4236.088] Shut up, dumbass!
[4239.792 - 4241.158] Hi.
[4241.159 - 4242.162] Hi.
[4243.363 - 4244.931] I really missed you yesterday.","['shame', 'proud']"
1887,2171902,Secretariat,2010-08-20,2010.0,"[42.459 - 46.42] <i>a man named Job complained to God</i>
<i>about all his troubles.</i>
[47.13 - 50.34] <i>And the Bible tells us that God answered.</i>
[51.092 - 53.969] <i>""Do you give the horse his strength?</i>
[54.054 - 56.597] <i>Or clothe his neck with a flowing mane?</i>
[57.515 - 60.184] <i>Do you make him leap like a locust,</i>
[60.268 - 63.145] <i>striking terror with his proud snorting?</i>
[64.731 - 69.193] <i>He paws fiercely,</i>
<i>rejoicing in his strength</i>
[69.277 - 71.445] <i>and charges into the fray.</i>
[71.529 - 74.031] <i>He laughs at fear, afraid of nothing.</i>
[75.116 - 77.284] <i>He does not shy away from the sword.</i>
[78.078 - 80.37] <i>The quiver rattles against his side,</i>",['proud']
1887,2172884,Secretariat,2010-08-20,2010.0,"[4514.134 - 4515.426] Oh...
[4516.136 - 4518.012] Kate...
[4518.096 - 4520.765] ...our political beliefs can change,
[4522.1 - 4524.81] but our need to do
what we believe is right...
[4526.104 - 4527.396] <i>... that doesn't.</i>
[4528.774 - 4531.4] I'm proud of you.
[4531.485 - 4534.57] Thanks, Mom.
Hey, I got to go. Can we talk later?
[4534.655 - 4536.155] Sure.
[4537.699 - 4541.536] <i>- Are you all right?</i>
- Sure. Yeah, we'll talk later.
[4541.62 - 4543.788] OK. Bye.
[4560.806 - 4563.349] Doc found a big abscess in Red's lip.",['proud']
1887,2173157,Secretariat,2010-08-20,2010.0,"[5880.332 - 5881.833] I'm just asking.
[5885.129 - 5887.13] They think we're training him too hard.
[5893.637 - 5894.512] Hmm.
[5919.83 - 5922.624] Ladies and gentlemen,
welcome to the Belmont Ball.
[5926.003 - 5927.629] It's not bad.
[5927.713 - 5928.922] Your daddy
would be so proud.
[5929.673 - 5930.924] Where did you find her?
[5931.008 - 5933.801] Told her I was taller
when I stood on my wallet.
[5937.723 - 5939.015] Miss Chenery.
[5939.099 - 5942.727] Mr. Laurin. You look exceptionally
handsome tonight.
[5942.811 - 5946.773] Well, I wanted to go on record,
I left my hat at home, just for you.",['proud']
1887,2173176,Secretariat,2010-08-20,2010.0,"[6027.312 - 6030.732] - Mom. I'm sorry I'm late.
- Kate!
[6030.816 - 6031.816] Oh!
[6031.9 - 6034.61] You're not late.
You're perfectly on time.
[6035.654 - 6039.699] Look at you! You're so beautiful.
And you're all grown up.
[6039.783 - 6043.453] You look beautiful, too, Mom.
All grown up.
[6045.706 - 6047.832] I'm so proud of you.
[6048.584 - 6049.709] Thank you.
[6050.794 - 6051.794] Oh.
[6051.879 - 6053.463] - I love you.
- I love you.
[6055.132 - 6058.384] - Mom!
- Come here!
[6058.469 - 6059.719] Oh, Sarah.",['proud']
1888,2174028,Collision,2009-10-27,2000.0,"[2937.184 - 2939.686] so people like yourself
could reap the benefits.
[2939.769 - 2942.896] And do you know
what it's gonna cost you? Nothing.
[2944.025 - 2945.942] Just a flick of your pen.
[2947.652 - 2950.322] Your father sounds like a good man.
[2950.364 - 2954.701] And if he'd come in here today,
I probably would've approved this request.
[2954.744 - 2959.496] But he didn't come in. You did.
And for his sake, it's a real shame.
[2959.539 - 2962.083] -Get him the hell out of my office.
-Prick.
[2969.55 - 2971.467] Yeah, sir, I spoke to our employee,
[2971.552 - 2973.927] and he told you you needed to replace
or repair the door.
[2974.012 - 2975.929] He say he fix the lock.
[2976.014 - 2979.016] -You come here, see how fixed it is!
-You're yelling again.",['shame']
1893,2178716,Restrepo,2010-06-25,2010.0,"[5155.273 - 5157.832] for the Korengal.
[5157.832 - 5160.807] And how...
[5160.808 - 5162.184] how the boys did it.
[5162.185 - 5163.144] Fighting.
[5164.873 - 5166.888] And then turning around
and going back to working.
[5179.593 - 5181.864] It makes us proud
when we see the news--
[5181.865 - 5184.167] they still call it Restrepo--
[5184.168 - 5185.831] knowing that, you know,
[5185.832 - 5188.007] we painted it on the walls,
this is for Doc Restrepo.
[5188.008 - 5190.951] The name fit the place after a while,
[5190.952 - 5193.543] after it became built up,",['proud']
1896,2179634,The Fox,1967-12-13,1960.0,"[721.457 - 724.542] Here's the tea at last!
[727.792 - 729.457] This wall has to be knocked out.
[729.582 - 733.0] Edit, did you know that Aunty Marta had a gold tooth?
[733.082 - 734.0] Really?
[734.082 - 736.875] Didn’t you knock that out, too?
[738.582 - 741.542] You’re so proud that you visited Marta a few times?
[741.792 - 745.542] You get the family photos.
[747.0 - 749.0] What's your name?
[749.457 - 751.542] Liza.
[754.957 - 756.542] Thank you.
[758.917 - 761.207] Two sugars and a drop of milk.",['proud']
1898,2180582,Borderland,2007-11-09,2000.0,"[2020.56 - 2022.644] I thought you wanted to get an early start.
[2025.273 - 2027.107] Ten more minutes.
[2038.286 - 2042.664] You rode her bareback?
Dude, I cannot believe it. You of all people.
[2042.749 - 2044.541] That's why I don't 'shroom.
[2044.625 - 2047.461] So? You nailed her
the way that nature intended it.
[2047.545 - 2049.88] You tapped into the beast.
Dude, I'm proud of you.
[2049.964 - 2053.675] Suppose she gets pregnant or I get AIDS?
Would that make you proud?
[2055.928 - 2060.182] -How do you get through life, huh?
-By using my head.
[2063.394 - 2066.48] Oh, yeah? Then tell me how the fuck
blowing off Stanford is using your head.
[2071.027 - 2073.028] You wouldn't understand.
[2076.074 - 2077.657] Try me.",['proud']
1898,2180748,Borderland,2007-11-09,2000.0,"[3110.816 - 3113.15] They were looking for a gringo.
[3149.02 - 3153.899] If Santillan took your friend,
there is nothing you can do.
[3154.985 - 3156.318] So what are you saying?
[3156.403 - 3161.323] We should bail on a fellow marine because
of some lame-ass Mexican voodoo cult?
[3161.408 - 3164.952] They tell people that their souls are dead,
[3165.996 - 3168.038] like they're proud.
[3168.123 - 3171.208] People like that,
they are capable of anything.
[3175.589 - 3178.174] Get away from them, Valeria.
[3179.176 - 3180.759] It's not safe.
[3215.42 - 3217.463] Henry, hold on. Don't fuck with these guys.
[3217.547 - 3219.965] -I'm tired of being jerked around.
-We should go to the police.",['proud']
1899,2181696,L'arnacoeur,2010-03-17,2010.0,"[2479.409 - 2482.673] I'll sleep in the car.
[2482.778 - 2484.713] No, that's ridiculous.
[2484.813 - 2486.974] Have the couch.
Do you snore?
[2487.083 - 2488.55] No.
[2490.085 - 2493.351] - What's this?
- Nothing.
[2493.456 - 2496.186] Nothing to be ashamed of.
I love this movie.
[2496.291 - 2497.623] You do?
[2497.726 - 2499.853] Yes, really.
[2499.963 - 2502.329] I thought you'd be
into more arty stuff.
[2502.431 - 2504.695] And I thought you would be
the action movie type.
[2509.204 - 2511.934] We could watch it now.",['ashamed']
1899,2181780,L'arnacoeur,2010-03-17,2010.0,"[2825.054 - 2826.043] It's okay.
Let go of her.
[2837.333 - 2839.096] Who is she?
[2839.202 - 2842.295] A childhood friend.
How come you didn't know?
[2842.405 - 2844.896] This really sucks.
We're useless.
[2845.007 - 2846.168] Cancel Marineland.
[2846.275 - 2847.8] Shame.
[2847.911 - 2849.673] We just taught the dolphin
to say your name.
[2849.778 - 2850.71] And the coffee?
[2850.813 - 2852.713] Keep it.
[2854.15 - 2857.916] I was in my room and realized
I had to make a choice.
[2858.021 - 2860.818] Carry on getting wasted
every night in Mykonos,",['shame']
1899,2182072,L'arnacoeur,2010-03-17,2010.0,"[4047.244 - 4049.768] I've had
[4049.878 - 4051.471] It still needs work.
[4055.184 - 4059.211] Juliette, I heard you wanted
to cancel the fireworks.
[4059.322 - 4060.914] Yes, I thought it was
a bit too much.
[4061.023 - 4064.356] I ordered a martini
without an olive.
[4064.46 - 4066.759] Jonathan, don't you agree
it would be a shame not to?
[4066.862 - 4069.764] Well, I think we should respect
Juliette's wishes.
[4069.865 - 4070.958] Did you choose this hotel?
[4071.067 - 4072.967] Yes.
[4073.068 - 4074.126] Why?
[4074.237 - 4076.228] Well, don't you think
it's a bit tacky?",['shame']
1899,2182247,L'arnacoeur,2010-03-17,2010.0,"[4724.753 - 4728.985] I run a food bank
that feeds 2 million children
[4729.091 - 4730.559] all around the world.
[4730.659 - 4731.684] That's wonderful.
[4731.795 - 4733.159] Yeah, wonderful.
[4733.262 - 4736.095] But I don't brag about it.
[4736.198 - 4738.029] My pride is my wife.
[4741.738 - 4744.297] The love of my life.
[4744.407 - 4747.739] Here's to your wife, then.
[4756.485 - 4758.01] Strong cocktail.
[4758.121 - 4759.087] It's funny.
[4759.189 - 4762.954] I'm married
to an amazing guy too.",['pride']
1899,2182436,L'arnacoeur,2010-03-17,2010.0,"[5792.087 - 5794.078] Not a thing.
[5794.19 - 5795.521] He refused my money.
[5798.627 - 5803.497] There's a car parked outside
with the keys in the ignition.
[5807.17 - 5809.331] Just in case.
[5810.806 - 5813.469] The finest ever made
[5815.744 - 5822.947] Crafted with pride
by masters of the trade
[5823.052 - 5827.046] The world's greatest circus
[5827.157 - 5828.317] We have the story
[5828.425 - 5830.449] Oh, no.
[5830.56 - 5833.619] Of the impossible
[5833.729 - 5836.289] A tale",['pride']
1899,2182458,L'arnacoeur,2010-03-17,2010.0,"[5905.402 - 5908.394] To achieve
[5908.505 - 5911.497] And really close
[5916.546 - 5918.514] Whatever happened
[5919.716 - 5923.31] To the great escape
[5923.42 - 5926.752] And all the plans we made
[5929.259 - 5935.72] Crafted with pride
by masters of the trade
[5935.832 - 5938.766] The world's greatest circus
[5943.539 - 5944.939] I don't believe it.
[5945.042 - 5948.101] How could she do this to you?
[5948.211 - 5950.145] That's life.
[5952.983 - 5955.451] You know, I'm here.",['pride']
1900,2182620,The Countess,2009-02-09,2000.0,"[363.21 - 367.286] - Good afternoon, my King
- Good afternoon, Dear Count Nadasky.
[367.46 - 371.855] Your majesty, I have come to demand my pay for the last year of war.
[371.855 - 375.513] Of course, you are welcome to
stay for a few days if you wish
[375.513 - 377.304] while we gather the amount
[377.304 - 382.201] - We'll having excutions all day tomorrow.
- Uhm, unfortunatly, I have no time to wait.
[382.379 - 384.774] - I must leave before night fall.
- What a shame.
[384.774 - 387.838] Half in gold, half in talers will do
[388.128 - 390.877] Good day, My King
[400.712 - 404.41] A gift from the King
[407.38 - 413.792] With what he still owes us,
he should have gotten me the holy grail.
[424.297 - 427.829] Mother, Father is back",['shame']
1900,2182661,The Countess,2009-02-09,2000.0,"[605.85 - 611.598] You are my best ally.
[618.726 - 623.431] Dear Miss, I'm delighted you decided
to leave your little angels with me.
[623.601 - 625.358] It would not be fair to keep them at Cachtice.
[625.358 - 628.289] Your husband's death must have been
a dreadful shock to them.
[628.289 - 631.341] Indeed. To die so fast, and in bed.
[632.372 - 635.643] He probably caught a shameful illness
come from one of those Turkish whores.
[636.045 - 638.519] Last time my husband
visited from the battle front,
[638.519 - 641.61] His little skin dagger almost fell off.
[641.646 - 644.468] Not a great loss from what you've told me.
[644.643 - 648.875] Dear Countess Bathory, I heard the king
owes you so much from Nadasky
[648.875 - 652.842] He, therefor, could not afford
to pay you for more than a year.",['shameful']
1900,2182710,The Countess,2009-02-09,2000.0,"[800.861 - 806.148] I know your cousin. All I'm saying is if you
feel yourself in need, you can always count on me.
[806.32 - 810.017] What matters is that we are all united against the Turks.
[809.251 - 810.062] Of course.
[810.196 - 814.355] We must leave for the ball, Erzebet.
Dear Count, will you join us?
[814.528 - 817.716] Unfortunately I am leaving for Prague
early tomorrow.
[817.716 - 820.195] What a shame. Have a good journey then.
[825.863 - 828.433] - Did he dare to ask you?
- Of course.
[828.613 - 831.43] I knew it. He insisted on coming.
[831.467 - 835.297] I am not fond of his manners.
He's always wearing last year's fashion.
[835.072 - 837.987] Do not marry him.
[839.739 - 841.895] Safe journey",['shame']
1900,2183111,The Countess,2009-02-09,2000.0,"[3370.224 - 3373.511] After I was assured of her affair with Count Vizakna,
[3374.015 - 3376.854] I stopped writing and resigned myself to my fate.
[3376.89 - 3381.259] What a stunning jewel, matches your beauty.
[3381.435 - 3384.634] A token from the King Matthias
for my armie's many victories.
[3384.809 - 3391.967] - Must be exhausting to deal with war.
- Indeed. And it is costing me a fortune.
[3392.143 - 3396.599] It is a shame that a beautiful woman
has to worry about such matters.
[3396.768 - 3400.976] After all, it is said that the Queen
of England lost her looks just...
[3401.144 - 3405.387] ...because of her war with Spain.
[3405.561 - 3411.806] - Do you care for me?
- No.
[3411.977 - 3416.646] You are not beautiful enough.
Your features are almost like those of a Turk.
[3417.145 - 3420.855] Oh, Unlike Istvan?",['shame']
1901,2184205,Afterwards,2008-10-01,2000.0,"[2810.068 - 2811.308] It's okay.
It's okay.
[2811.308 - 2815.508] I'll handle it!
[2818.188 - 2819.668] We're wired to the building next door.
[2819.668 - 2821.667] Maybe they cut something off.
[2823.267 - 2825.707] Hey, look who's here!
[2825.707 - 2827.586] This is my pride and joy.
[2827.586 - 2828.866] This is him!
[2828.866 - 2830.346] Papa, this is Nathan.
[2830.346 - 2831.945] - Hi.
- Glad to meet you.
[2831.945 - 2834.825] We met when I was
working at the university.
[2839.105 - 2841.104] Excuse me,
the light doesn't work.",['pride']
1901,2184792,Afterwards,2008-10-01,2000.0,"[5512.624 - 5514.344] ""pick a spot you like.
[5514.344 - 5518.024] ""A spot where we used
to go together.
[5520.384 - 5523.783] ""You'll be able
to talk to me... you'll see.
[5524.464 - 5527.104] ""Because I'll be there.
[5536.023 - 5537.463] ""And remember,
[5537.463 - 5541.102] ""don't be ashamed to tell people
you care about
[5541.102 - 5543.423] ""that you love them.
[5544.222 - 5548.342] I love you both very much"".
[5569.98 - 5572.06] Did you sleep well?
[5572.06 - 5573.94] Yes.
[5575.1 - 5577.459] Want me to make you a fresh pot?",['ashamed']
1903,2187023,Due Date,2010-11-04,2010.0,"[4420.457 - 4423.167] Come here, sweetheart. Yeah.
[4439.518 - 4442.019] Dad, you were like a father to me.
[4443.521 - 4445.064] And...
[4448.025 - 4450.653] ...l don't know how
I'm gonna make it without you.
[4454.74 - 4460.037] But l know that you'll look after me
from up there.
[4464.333 - 4466.586] I'm gonna make you proud, Dad.
[4467.212 - 4468.671] Okay.
[4469.922 - 4471.548] I promise.
[4474.051 - 4475.802] I love you.
[4478.39 - 4480.224] Say hi to Mom.
[4498.868 - 4500.453] Bye, Daddy.",['proud']
1906,2189269,The Last Sunset,1961-06-06,1960.0,"[2753.984 - 2755.975] Maybe that was
the good in him.
[2872.903 - 2874.928] Bedtime, Melissa.
So early?
[2875.005 - 2876.734] It's not early,
it's late.
[2877.074 - 2878.336] Goodnight, Mr. O'Malley.
[2878.408 - 2879.602] Goodnight, Missy.
[2891.421 - 2893.582] Well, I'm ashamed of you,
Stribling.
[2893.657 - 2897.923] Poor Breckenridge isn't even cold yet
and already you're thinking of his widow.
[2898.996 - 2900.554] You might be right.
[2902.532 - 2905.968] Forget it, cowpoke.
She's mine.
[2907.504 - 2910.837] I'd worry about that if I thought
you were gonna live long enough.
[2910.908 - 2913.502] Well, when the time
comes, you'll see.",['ashamed']
